MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedianHouseValue
6.4752,42.0,5.225726141078838,1.0846473029045642,2096.0,1.7394190871369295,37.85,-122.48,5.00001
4.4821,33.0,6.22463768115942,1.0434782608695652,421.0,3.050724637681159,34.15,-117.94,2.201
3.4634,37.0,5.505586592178771,0.9636871508379888,939.0,2.622905027932961,34.1,-117.66,1.453
11.5609,52.0,8.512968299711815,1.069164265129683,1152.0,3.319884726224784,34.12,-118.11,5.00001
3.256,18.0,4.321782178217822,1.0816831683168318,1268.0,3.1386138613861387,37.53,-122.03,1.833
2.5183,15.0,5.487544483985765,0.9911032028469751,1040.0,1.8505338078291815,38.71,-121.17,2.933
3.3955,19.0,3.524737631184408,1.103448275862069,2636.0,1.9760119940029985,34.02,-118.41,2.25
2.55,52.0,6.008771929824562,1.131578947368421,617.0,2.706140350877193,39.15,-123.21,1.129
6.6049,16.0,8.853061224489796,1.0693877551020408,877.0,3.5795918367346937,37.93,-121.93,3.126
3.7426,19.0,6.129287598944591,1.0474934036939314,963.0,2.54089709762533,39.18,-121.08,1.627
2.8194,43.0,4.665413533834586,0.9022556390977443,612.0,2.300751879699248,37.62,-121.03,0.813
1.6389,44.0,4.43859649122807,0.9473684210526315,1296.0,3.2481203007518795,33.95,-118.26,0.967
3.375,52.0,4.011904761904762,1.0714285714285714,647.0,3.8511904761904763,37.79,-122.24,1.161
4.3429,9.0,6.17828418230563,1.0697050938337802,2582.0,3.46112600536193,33.26,-117.26,1.739
3.0714,31.0,4.231378763866878,1.0491283676703644,1535.0,2.4326465927099843,34.04,-118.44,3.478
2.5521,38.0,2.859848484848485,1.0113636363636365,2899.0,3.6603535353535355,34.08,-118.27,1.575
5.8666,37.0,5.824561403508772,1.0964912280701755,626.0,2.745614035087719,34.01,-118.45,4.401
2.8958,32.0,5.758122743682311,1.1155234657039712,706.0,2.5487364620938626,40.62,-124.17,0.864
2.0467,35.0,2.4100877192982457,1.094298245614035,3441.0,3.773026315789474,34.09,-118.29,1.583
6.2778,36.0,6.169960474308301,0.9960474308300395,740.0,2.924901185770751,33.84,-118.34,3.097
4.8,34.0,5.223880597014926,1.044776119402985,723.0,3.5970149253731343,33.76,-117.89,1.927
2.9125,21.0,5.240963855421687,1.1566265060240963,219.0,2.63855421686747,37.76,-120.83,1.125
2.1836,24.0,3.1074380165289255,1.0611570247933884,2646.0,4.373553719008265,33.98,-118.18,1.62
2.8,34.0,4.585657370517929,0.9322709163346613,563.0,2.243027888446215,38.59,-121.39,1.136
4.506,26.0,5.500676589986468,1.0027063599458728,1960.0,2.6522327469553453,33.74,-117.99,2.4
1.5329,39.0,4.263285024154589,1.0,1056.0,2.550724637681159,37.98,-121.25,0.483
