MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedianHouseValue
4.1563,20.0,4.7357357357357355,1.09009009009009,764.0,2.294294294294294,33.47,-117.7,3.208
3.6587,45.0,5.343839541547278,1.0315186246418337,973.0,2.7879656160458453,34.16,-118.27,3.212
2.1856,23.0,5.0418250950570345,1.1406844106463878,722.0,2.7452471482889735,34.13,-117.38,1.078
2.2344,34.0,3.2041420118343193,1.0769230769230769,1132.0,3.3491124260355027,34.06,-118.22,1.531
6.1359,16.0,4.0,0.8,45.0,1.8,37.96,-122.5,2.125
1.1458,48.0,3.2470238095238093,1.1994047619047619,926.0,2.755952380952381,38.55,-121.47,0.654
2.2583,18.0,7.046728971962617,1.5046728971962617,247.0,2.308411214953271,40.89,-122.31,0.788
3.1076,17.0,11.428005284015851,2.085865257595773,2071.0,2.7357992073976223,38.03,-120.19,1.158
3.6969,35.0,4.474820143884892,1.223021582733813,278.0,2.0,34.39,-119.59,3.35
3.0125,15.0,10.168591224018476,2.0577367205542725,1103.0,2.5473441108545036,38.55,-120.25,1.117
5.5388,25.0,6.104536489151874,1.0138067061143985,1251.0,2.467455621301775,37.35,-122.03,3.521
2.6299,35.0,4.042402826855124,1.0901060070671378,2222.0,3.9257950530035335,34.22,-118.46,1.707
5.5342,9.0,4.61070110701107,0.9077490774907749,1111.0,2.0498154981549814,33.64,-117.75,1.823
3.125,30.0,3.791970802919708,1.1058394160583942,606.0,2.2116788321167884,34.03,-118.44,3.438
2.7411,27.0,4.402366863905326,1.2662721893491125,295.0,1.7455621301775148,37.89,-122.13,3.5
2.4643,27.0,3.8486646884273,1.053412462908012,776.0,2.3026706231454006,32.8,-117.23,2.444
7.898,23.0,6.665217391304348,0.9826086956521739,693.0,3.0130434782608697,33.9,-117.89,2.582
4.6808,24.0,5.258479532163743,1.0257309941520467,1928.0,2.254970760233918,33.65,-117.9,2.455
2.9219,17.0,4.457875457875458,0.9358974358974359,1558.0,2.8534798534798536,37.67,-120.96,1.143
2.9828,30.0,6.06401766004415,1.1368653421633554,1368.0,3.019867549668874,36.54,-119.12,0.852
3.506,24.0,4.533333333333333,1.0215384615384615,2981.0,3.0574358974358975,37.24,-121.88,2.264
4.5357,25.0,6.013371537726838,1.0334288443170965,3200.0,3.0563514804202483,37.69,-121.79,1.884
2.084,39.0,3.6110183639398996,1.0884808013355594,1153.0,1.9248747913188649,35.29,-120.66,2.333
2.5552,34.0,5.075851393188855,1.105263157894737,1397.0,2.1625386996904026,35.37,-120.84,2.0
3.5491,41.0,4.423076923076923,0.9576923076923077,729.0,2.8038461538461537,37.35,-121.98,2.611
2.2083,44.0,8.280701754385966,1.4210526315789473,206.0,3.6140350877192984,32.8,-115.73,0.938
3.2757,24.0,4.708226221079691,1.06426735218509,2718.0,3.493573264781491,34.35,-119.08,1.86
8.3474,33.0,8.124087591240876,1.0583941605839415,424.0,3.0948905109489053,33.97,-117.95,5.00001
4.0581,7.0,7.054014598540146,1.235036496350365,3617.0,2.64014598540146,35.2,-118.66,1.629
3.1753,27.0,5.134228187919463,1.0033557046979866,2212.0,2.4742729306487696,35.35,-119.04,0.85
2.07,30.0,3.1324161650902838,1.0292347377472055,4336.0,3.7282889079965607,34.1,-118.2,1.545
