MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedianHouseValue
1.6351,23.0,4.9950248756218905,1.099502487562189,697.0,3.4676616915422884,32.79,-115.55,0.596
8.7477,52.0,9.0,1.1340782122905029,556.0,3.106145251396648,37.82,-122.23,5.00001
3.2806,45.0,4.30544747081712,1.0972762645914398,1920.0,3.735408560311284,37.32,-121.88,1.642
2.3462,16.0,4.676724137931035,0.9353448275862069,356.0,1.5344827586206897,38.0,-122.05,0.75
7.6447,45.0,7.432748538011696,1.1111111111111112,419.0,2.4502923976608186,34.06,-118.47,5.00001
3.625,25.0,5.405172413793103,1.0377155172413792,2133.0,2.2984913793103448,36.82,-119.78,0.895
2.395,35.0,6.703333333333333,1.1633333333333333,970.0,3.2333333333333334,36.25,-119.69,0.941
6.4321,5.0,7.17981072555205,0.9810725552050473,1158.0,3.6529968454258674,32.98,-117.13,2.719
3.5508,27.0,5.785,1.0883333333333334,1793.0,2.9883333333333333,38.34,-120.98,0.991
10.6868,30.0,7.986215538847118,1.0701754385964912,2149.0,2.692982456140351,37.41,-122.29,5.00001
1.4556,32.0,4.356449375866852,1.1262135922330097,2589.0,3.590846047156727,33.93,-116.87,0.546
4.375,45.0,5.413551401869159,1.0467289719626167,1057.0,2.4696261682242993,33.79,-118.13,2.348
11.7045,40.0,7.764044943820225,0.9382022471910112,483.0,2.7134831460674156,34.04,-118.51,5.00001
4.2644,46.0,4.756410256410256,1.0256410256410255,1272.0,2.717948717948718,37.76,-122.5,2.841
1.06,31.0,3.5792682926829267,1.0975609756097562,1161.0,3.5396341463414633,34.54,-117.3,0.565
2.2482,19.0,4.524978089395267,1.077125328659071,2680.0,2.3488168273444345,34.14,-117.25,1.145
4.6452,23.0,5.572815533980583,1.022653721682848,865.0,2.7993527508090614,33.68,-117.97,2.738
1.8917,43.0,3.5139664804469275,1.0642458100558658,1276.0,3.564245810055866,34.0,-118.27,1.069
5.7528,34.0,4.623376623376624,0.8571428571428571,757.0,3.277056277056277,33.91,-118.32,1.805
4.0648,45.0,5.362363919129082,1.073094867807154,1562.0,2.4292379471228616,34.17,-118.32,2.588
2.3152,16.0,5.174934725848564,1.0757180156657964,2622.0,3.422976501305483,37.59,-120.94,1.113
2.8827,11.0,4.8049267643142475,1.0539280958721704,4197.0,2.7942743009320905,33.05,-116.88,1.667
