MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedianHouseValue
3.8295,28.0,5.75,1.1320754716981132,559.0,2.6367924528301887,38.65,-121.44,1.222
2.4949,44.0,5.318284424379232,1.0880361173814899,1043.0,2.3544018058690743,38.12,-121.27,1.08
3.8611,37.0,5.429223744292237,1.1324200913242009,627.0,2.863013698630137,39.22,-121.64,1.0
6.6827,13.0,6.916606757728253,0.9662113587347232,4389.0,3.1552839683680807,37.7,-121.86,3.137
4.8686,4.0,6.293711656441718,1.052914110429448,3887.0,2.980828220858896,33.85,-117.55,1.953
1.6597,36.0,3.89010989010989,0.989010989010989,1136.0,4.1611721611721615,33.96,-118.23,1.091
4.2656,13.0,5.793851717902351,0.9828209764918626,3294.0,2.9783001808318263,39.12,-121.64,1.107
3.425,36.0,3.6749654218533885,1.020746887966805,2274.0,3.145228215767635,34.07,-118.3,2.817
2.6944,19.0,5.439363817097416,1.091451292246521,1432.0,2.8469184890656063,36.08,-119.03,0.677
3.2312,38.0,4.5762081784386615,1.0278810408921932,1843.0,3.425650557620818,34.08,-118.07,2.119
1.3897,38.0,3.5522388059701493,1.0746268656716418,191.0,2.8507462686567164,36.61,-121.85,1.25
4.6187,6.0,5.98639455782313,0.9650145772594753,2997.0,2.912536443148688,33.25,-117.25,2.05
2.1167,48.0,4.536184210526316,1.075657894736842,696.0,2.289473684210526,34.69,-118.14,0.949
2.1903,52.0,4.27683615819209,0.9830508474576272,767.0,2.1666666666666665,38.62,-122.87,1.6
2.5759,43.0,3.814814814814815,1.0679012345679013,1151.0,2.3683127572016462,33.73,-118.29,2.25
1.0714,36.0,2.7995495495495497,1.0585585585585586,1668.0,3.7567567567567566,34.05,-118.22,1.375
4.4063,13.0,16.05701754385965,3.3771929824561404,567.0,2.486842105263158,34.27,-116.89,1.526
4.6371,9.0,4.306590257879656,1.0916905444126075,715.0,2.048710601719198,37.29,-121.95,2.343
4.4375,49.0,5.439506172839506,1.0049382716049382,1052.0,2.5975308641975308,37.75,-122.48,3.292
4.6957,41.0,4.880459770114943,0.9770114942528736,1032.0,2.372413793103448,37.37,-122.03,2.848
3.375,9.0,3.1818181818181817,1.0363636363636364,1257.0,7.618181818181818,33.74,-117.86,1.653
2.1029,28.0,5.063291139240507,0.9430379746835443,450.0,2.848101265822785,38.69,-121.51,1.086
4.1,21.0,5.816031537450723,1.038107752956636,1856.0,2.4388961892247045,38.49,-121.51,1.583
6.0069,29.0,6.305057096247961,1.3278955954323002,1266.0,2.065252854812398,34.4,-119.63,5.00001
2.0469,41.0,4.484581497797357,1.1233480176211454,1412.0,3.1101321585903086,37.77,-122.19,0.893
2.875,26.0,3.9804941482444733,1.0975292587776333,2135.0,2.776332899869961,33.79,-118.16,1.64
3.65,13.0,4.44,0.9454545454545454,682.0,2.48,37.67,-120.98,1.555
2.7759,30.0,4.167619047619048,1.059047619047619,2727.0,5.194285714285714,33.83,-118.08,1.368
3.9375,32.0,5.3,1.02,170.0,3.4,34.0,-117.88,1.875
2.1029,46.0,3.7325581395348837,1.1744186046511629,401.0,4.662790697674419,34.06,-118.2,1.094
7.6012,4.0,7.265682656826568,1.033210332103321,805.0,2.970479704797048,33.47,-117.63,3.108
5.0,32.0,5.80078125,0.984375,1117.0,2.181640625,38.46,-122.69,2.759
7.4353,7.0,7.762408462164362,1.0528885272579334,3926.0,3.1944670463791702,37.67,-121.9,3.898
2.6673,25.0,3.192039800995025,1.1054726368159205,2843.0,2.828855721393035,34.13,-118.26,2.181
1.9913,21.0,5.542105263157895,1.0789473684210527,867.0,2.281578947368421,36.58,-119.49,0.953
7.916,23.0,8.572538860103627,1.038860103626943,1116.0,2.8911917098445596,32.8,-117.05,3.306
5.3525,15.0,6.6849894291754755,1.0465116279069768,1145.0,2.4207188160676534,34.12,-117.67,1.917
4.6607,33.0,5.996621621621622,1.0439189189189189,1071.0,3.6182432432432434,34.36,-118.93,1.879
5.1322,43.0,4.309859154929577,0.9507042253521126,402.0,2.8309859154929575,33.99,-118.39,3.149
5.1708,41.0,5.741228070175438,0.9692982456140351,534.0,2.3421052631578947,34.01,-118.44,4.188
1.6955,29.0,3.2230971128608923,1.1382327209098864,3891.0,3.404199475065617,33.78,-118.16,1.797
3.5078,24.0,3.5960591133004924,0.9655172413793104,335.0,1.6502463054187193,32.81,-117.22,3.625
5.7049,9.0,6.6995708154506435,1.0858369098712446,731.0,3.1373390557939915,34.66,-118.17,1.732
4.7708,52.0,6.727699530516432,1.0751173708920188,612.0,2.8732394366197185,37.81,-122.23,3.147
5.4609,23.0,6.165837479270315,1.1028192371475953,4076.0,2.2531785516860143,34.16,-118.51,5.00001
2.7468,14.0,6.500729927007299,1.1635036496350364,1817.0,2.6525547445255473,41.54,-122.38,0.811
3.4792,30.0,4.532956685499058,1.0941619585687383,1724.0,3.2467043314500943,33.9,-118.31,1.947
2.6121,26.0,3.782608695652174,1.0054347826086956,384.0,2.0869565217391304,32.75,-117.22,1.25
