MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedianHouseValue
2.9375,31.0,4.514705882352941,1.0852941176470587,1291.0,3.7970588235294116,33.79,-118.27,1.74
3.5164,47.0,5.970639032815199,1.0742659758203799,1700.0,2.936096718480138,34.18,-118.14,2.265
3.558,42.0,4.804347826086956,1.0108695652173914,1155.0,3.1385869565217392,33.9,-118.08,1.611
5.9683,33.0,6.112980769230769,1.0552884615384615,1098.0,2.639423076923077,33.88,-118.39,4.955
4.9375,35.0,6.148837209302326,1.0604651162790697,1465.0,3.4069767441860463,37.69,-122.49,2.77
8.111,14.0,8.791044776119403,1.0626865671641792,1293.0,3.8597014925373134,33.64,-117.71,3.089
7.0315,42.0,6.836111111111111,1.0527777777777778,1179.0,3.275,34.14,-118.06,4.373
3.875,31.0,7.1158940397351,1.5397350993377483,966.0,3.198675496688742,33.85,-117.93,1.839
4.5,16.0,5.183783783783784,0.9513513513513514,353.0,1.9081081081081082,33.89,-117.88,1.733
2.7321,33.0,5.467637540453074,0.9902912621359223,1565.0,2.5323624595469254,36.3,-119.13,0.765
5.1046,27.0,6.094285714285714,0.9914285714285714,850.0,2.4285714285714284,37.98,-122.29,2.098
3.6451,32.0,3.748527679623086,1.050647820965842,2767.0,1.6295641931684335,34.03,-118.5,3.833
1.7372,20.0,4.950680272108843,1.0153061224489797,1746.0,2.9693877551020407,35.99,-119.28,0.51
3.2756,21.0,3.963163064833006,1.067779960707269,4369.0,2.145874263261297,34.1,-117.75,1.568
1.4267,37.0,4.291845493562231,1.1201716738197425,1092.0,4.686695278969957,36.96,-120.05,0.523
3.9792,16.0,5.838074398249453,0.9934354485776805,1536.0,3.361050328227571,36.81,-119.68,0.889
2.7679,33.0,4.827433628318584,1.0309734513274336,890.0,3.938053097345133,34.01,-118.08,1.764
5.2015,37.0,6.194915254237288,1.0296610169491525,600.0,2.542372881355932,33.95,-118.14,3.02
5.64,27.0,5.833865814696486,0.987220447284345,1016.0,3.246006389776358,37.62,-122.08,2.065
3.6667,3.0,3.104575163398693,1.0130718954248366,236.0,1.542483660130719,33.98,-118.42,4.5
5.8864,13.0,5.23943661971831,0.971830985915493,800.0,2.2535211267605635,33.96,-118.43,5.00001
3.6607,47.0,4.623853211009174,1.036697247706422,375.0,3.4403669724770642,33.83,-117.91,1.606
1.2625,40.0,4.6124401913875595,1.1004784688995215,742.0,3.550239234449761,37.95,-121.32,0.43
2.3056,25.0,5.74,1.14,118.0,2.36,37.86,-120.35,1.625
